objectid,title,artist_display_name,artist_nationality,primary_image,primary_image_small,additional_images,objectname,medium,culture,city,country,object_date,object_end_date,department,gallery_number,accession_year,object_url,tags,object_wikidata_url
208816,Lion (one of a pair),Meissen Manufactory,German,https://images.metmuseum.org/CRDImages/es/original/DP238533.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP238533.jpg,"{https://images.metmuseum.org/CRDImages/es/original/DP239368.jpg,https://images.metmuseum.org/CRDImages/es/original/DP239367.jpg}",Figure,Hard-paste porcelain,"","","",ca. 1732,1737,European Sculpture and Decorative Arts,533,1988,https://www.metmuseum.org/art/collection/search/208816,"[{""term"":""Lions"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300310388"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q140""}]",https://www.wikidata.org/wiki/Q29383673
459254,Self-portrait,Simon Bening,Netherlandish,https://images.metmuseum.org/CRDImages/rl/original/DT3622.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3622.jpg,{https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2487.JPG},Manuscript and illuminations,Tempera and gold leaf on parchment,"","","",1558,1558,Robert Lehman Collection,"",1975,https://www.metmuseum.org/art/collection/search/459254,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Self-portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300124534"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q192110""}]",https://www.wikidata.org/wiki/Q20181640
37145,"Night Rain at the Double-Shelf Stand, from the series Eight Parlor Views (Zashiki hakkei)",Suzuki Harunobu,Japanese,https://images.metmuseum.org/CRDImages/as/original/DP119525.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP119525.jpg,{},Print,"Woodblock print (first edition); ink and colors on paper, medium-sized print (chuban)",Japan,"","",ca. 1766,1776,Asian Art,"",1911,https://www.metmuseum.org/art/collection/search/37145,"[{""term"":""Tea"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300249828"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q6097""},{""term"":""Boys"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300247598"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q3010""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""}]",https://www.wikidata.org/wiki/Q29383242
310364,"Vessel, Mythological Scene",Metropolitan Painter,"",https://images.metmuseum.org/CRDImages/ao/original/DP-576-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-576-001.jpg,"{https://images.metmuseum.org/CRDImages/ao/original/DP-1498-001.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP-576-004.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP-576-005.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP-576-002.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP-576-003.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT1678.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT1679.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT1680.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT1677.jpg,https://images.metmuseum.org/CRDImages/ao/original/ao1978.412.206.AV1.jpg}",Vessel,Ceramic,Maya,"",Guatemala,7th–8th century,800,"Arts of Africa, Oceania, and the Americas",358,1978,https://www.metmuseum.org/art/collection/search/310364,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Mythical Creatures"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300375725"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q2239243""},{""term"":""Serpents"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300417734"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q2102""},{""term"":""Deities"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300343850"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q178885""},{""term"":""Dogs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300265714"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q144""}]",https://www.wikidata.org/wiki/Q29384237
459055,The Annunciation,Hans Memling,Netherlandish,https://images.metmuseum.org/CRDImages/rl/original/DT712.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT712.jpg,"{https://images.metmuseum.org/CRDImages/rl/original/rl1975.1.113.R.jpg,https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_113_Xray.jpg,https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_113_IRR.jpg}",Painting,"Oil on panel, transferred to canvas","","","",1480–89,1489,Robert Lehman Collection,953,1975,https://www.metmuseum.org/art/collection/search/459055,"[{""term"":""Angels"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379004"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q235113""},{""term"":""Virgin Mary"",""AAT_URL"":""http://vocab.getty.edu/page/ia/901000032"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q345""},{""term"":""Bedrooms"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300004364"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q193837""},{""term"":""Archangel Gabriel"",""AAT_URL"":""http://vocab.getty.edu/page/ia/901000493"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q81989""},{""term"":""Annunciation"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300412102"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q154326""}]",https://www.wikidata.org/wiki/Q9392232
252948,Terracotta loutrophoros (ceremonial vase for water),"","",https://images.metmuseum.org/CRDImages/gr/original/DT7201.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DT7201.jpg,"{https://images.metmuseum.org/CRDImages/gr/original/DT7202.jpg,https://images.metmuseum.org/CRDImages/gr/original/GR837.jpg}",Loutrophoros,Terracotta,"Greek, Attic","","",late 6th century B.C.,-500,Greek and Roman Art,154,1927,https://www.metmuseum.org/art/collection/search/252948,"[{""term"":""Animals"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300249525"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q729""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""},{""term"":""Horse Riding"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300249313"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q179226""}]",https://www.wikidata.org/wiki/Q29383846
450509,The Emperor's Carpet,"","",https://images.metmuseum.org/CRDImages/is/original/DP245045.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP245045.jpg,"{https://images.metmuseum.org/CRDImages/is/original/131725.jpg,https://images.metmuseum.org/CRDImages/is/original/SC144977.jpg,https://images.metmuseum.org/CRDImages/is/original/SC40729.jpg,https://images.metmuseum.org/CRDImages/is/original/SC150853.jpg,https://images.metmuseum.org/CRDImages/is/original/SC150847.jpg,https://images.metmuseum.org/CRDImages/is/original/SC150858.jpg,https://images.metmuseum.org/CRDImages/is/original/TP378.jpg,https://images.metmuseum.org/CRDImages/is/original/131726.jpg,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1a.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1b.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1g.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1h.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1i.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1j.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1k.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1l.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1m.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1o.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1p.JPG,https://images.metmuseum.org/CRDImages/is/original/AD-43.121.1q.JPG,https://images.metmuseum.org/CRDImages/is/original/DP134722.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134723.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134724.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134725.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134726.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134727.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134728.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134729.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134758.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134759.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134760.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134761.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134762.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134763.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134764.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134765.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134766.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134767.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134768.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134769.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134770.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134771.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134772.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134773.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134774.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134775.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134776.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134777.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134778.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134779.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134780.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134781.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134782.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134783.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134784.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134785.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134786.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134787.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134730.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134731.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134732.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134733.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134734.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134735.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134736.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134737.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134738.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134739.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134740.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134741.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134742.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134743.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134744.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134745.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134746.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134747.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134748.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134749.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134750.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134751.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134752.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134753.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134754.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134755.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134756.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134757.jpg,https://images.metmuseum.org/CRDImages/is/original/DP292430.jpg,https://images.metmuseum.org/CRDImages/is/original/DP292431.jpg,https://images.metmuseum.org/CRDImages/is/original/DP245046.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287496.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287440.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287442.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287446.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287441.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287447.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287462.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287469.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287460.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287466.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287475.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287476.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287477.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287478.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134788.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134789.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134790.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134791.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134792.jpg,https://images.metmuseum.org/CRDImages/is/original/DP134793.jpg,https://images.metmuseum.org/CRDImages/is/original/DT2755.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287479.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287482.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287483.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287486.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287480.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287481.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287485.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287487.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287488.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287491.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287492.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287493.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287498.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287502.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287489.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287490.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287497.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287501.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287503.jpg,https://images.metmuseum.org/CRDImages/is/original/DP287505.jpg}",Carpet,"Silk (warp and weft), wool (pile); asymmetrically knotted pile","","",Iran,second half 16th century,1599,Islamic Art,462,1943,https://www.metmuseum.org/art/collection/search/450509,"[{""term"":""Birds"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300266506"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q5113""},{""term"":""Mythical Creatures"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300375725"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q2239243""},{""term"":""Dragons"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300375726"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q7559""},{""term"":""Tigers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300249063"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q19939""},{""term"":""Flowers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300132399"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q506""},{""term"":""Lions"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300310388"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q140""}]",https://www.wikidata.org/wiki/Q29385110
12828,The Sortie Made by the Garrison of Gibraltar,John Trumbull,American,https://images.metmuseum.org/CRDImages/ad/original/DT61.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT61.jpg,{https://images.metmuseum.org/CRDImages/ad/original/49V_312AR2.jpg},Painting,Oil on canvas,American,"","",1789,1789,The American Wing,753,1976,https://www.metmuseum.org/art/collection/search/12828,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Battles"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300185692"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q178561""},{""term"":""Soldiers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300185678"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q4991371""}]",https://www.wikidata.org/wiki/Q7765338
229993,Petticoat panel,"","",https://images.metmuseum.org/CRDImages/es/original/DP265682.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP265682.jpg,"{https://images.metmuseum.org/CRDImages/es/original/DP265684.jpg,https://images.metmuseum.org/CRDImages/es/original/DP265685.jpg,https://images.metmuseum.org/CRDImages/es/original/DP265683.jpg,https://images.metmuseum.org/CRDImages/es/original/DP291926.jpg,https://images.metmuseum.org/CRDImages/es/original/DP291927.jpg,https://images.metmuseum.org/CRDImages/es/original/DP291925.jpg,https://images.metmuseum.org/CRDImages/es/original/DP291929.jpg,https://images.metmuseum.org/CRDImages/es/original/DP291924.jpg,https://images.metmuseum.org/CRDImages/es/original/DP291930.jpg}",Panel,"Cotton, painted resist and mordant, dyed","","","",third quarter 18th century,1775,European Sculpture and Decorative Arts,"",1992,https://www.metmuseum.org/art/collection/search/229993,"[{""term"":""Birds"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300266506"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q5113""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""},{""term"":""Dogs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300265714"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q144""},{""term"":""Horses"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300250148"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q726""},{""term"":""Rabbits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300250218"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q9394""},{""term"":""Flowers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300132399"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q506""},{""term"":""Carriages"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300185335"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q235356""}]",""
194432,Ewer (Brocca),Medici Porcelain Manufactory,"",https://images.metmuseum.org/CRDImages/es/original/DP169163.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP169163.jpg,"{https://images.metmuseum.org/CRDImages/es/original/DP169164.jpg,https://images.metmuseum.org/CRDImages/es/original/DP169165.jpg,https://images.metmuseum.org/CRDImages/es/original/DP169166.jpg}",Ewer,"Soft-paste porcelain, decorated in underglaze blue","","","",ca. 1575–87,1592,European Sculpture and Decorative Arts,503,1917,https://www.metmuseum.org/art/collection/search/194432,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Flowers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300132399"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q506""},{""term"":""Ewers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300045666"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q404785""}]",https://www.wikidata.org/wiki/Q29383547
10983,Beach Scene,James Hamilton,"American, born Ireland",https://images.metmuseum.org/CRDImages/ad/original/ap66.142.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ap66.142.jpg,"{https://images.metmuseum.org/CRDImages/ad/original/APS2398.jpg,https://images.metmuseum.org/CRDImages/ad/original/185399.jpg}",Watercolor,Watercolor and gouache on off-white wove paper,American,"","",ca. 1865,1868,The American Wing,"",1966,https://www.metmuseum.org/art/collection/search/10983,"[{""term"":""Beaches"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300008816"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q40080""},{""term"":""Seascapes"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300117546"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q158607""},{""term"":""Ships"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300082981"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q11446""}]",https://www.wikidata.org/wiki/Q19924872
